specimen,time_collected,time_received,time_completed
specimen.90,0.0,31.44732182050006,832.9717181822442
specimen.91,0.0,162.53300647597825,1322.7464053958965
specimen.92,0.0,28.403643114361046,2165.0343433806943
specimen.93,0.0,55.90035608787392,288.87118046831074
specimen.94,0.0,203.38623503213412,910.9210774833375
specimen.95,0.0,18.372719577173655,235.02645068368315
specimen.96,0.0,457.5140062311243,2167.8864391133393
specimen.97,0.0,143.81533823249018,2685.746687349071
specimen.98,0.0,125.9471458395048,876.5821963167293
specimen.99,0.0,72.56427657403991,1898.5254825710874
specimen.100,0.0,14.556924507753543,1332.9535288041736
specimen.101,0.0,82.9157453920275,906.7470999015165
specimen.102,0.0,4.1206894438808535,2526.710131820686
specimen.103,0.0,39.08218713729056,834.0328558121575
specimen.104,0.0,58.17541684961799,117.53724703311804
specimen.105,0.0,210.65976446631808,498.65415599732796
specimen.106,0.0,10.593310897522954,1759.8270637297937
specimen.107,0.0,39.26933030254634,865.9152532173372
specimen.108,0.0,112.91542698704511,254.81492943380846
specimen.109,0.0,82.06860222619657,1016.9429493165158
specimen.110,0.0,238.3340889459461,1223.3891120468052
specimen.111,0.0,58.27027198345986,304.84856483422
specimen.112,0.0,5.451856353995383,471.2338943125276
specimen.113,0.0,27.639837252488856,1081.170994444164
specimen.114,0.0,24.46369154932,304.7169316804884
specimen.115,0.0,67.68290145524524,889.5855426382965
specimen.116,0.0,6.4409649593313905,424.6171483925964
specimen.117,0.0,43.68678125612866,1323.720899996687
specimen.118,0.0,93.58826723702369,2121.7371757260225
specimen.119,0.0,51.289316917308,842.6563507812348
specimen.120,0.0,3.1603040160555635,1400.1152250385219
specimen.121,0.0,112.60574034409024,1357.7814326988205
specimen.122,0.0,268.38126125179656,498.5644747523282
specimen.123,0.0,307.2053139439796,1835.7310196906224
specimen.124,0.0,285.6002077076321,1064.326549397035
specimen.125,0.0,199.44175098144638,299.0356440513263
specimen.126,0.0,107.27267649865014,2901.2120139126328
specimen.127,0.0,169.887876338628,982.9640345867631
specimen.128,0.0,50.033682598057794,608.4742828409668
specimen.129,0.0,212.09916307620114,1740.009393645665
specimen.130,0.0,68.31546040828948,1791.4698201216963
specimen.131,0.0,66.93941606932573,464.2666919114052
specimen.132,0.0,156.77654999186163,594.982483605785
specimen.133,0.0,159.5508940950347,1704.8786204725416
specimen.134,0.0,7.057771905762242,1423.2216100774867
specimen.135,0.0,13.877615922745328,1546.723453680371
specimen.136,0.0,58.944440516206726,619.026367217147
specimen.137,0.0,153.31304047528263,1712.4273513101848
specimen.138,0.0,135.97309137564233,297.49091882948346
specimen.139,0.0,234.6666195097645,835.0807576589444
specimen.140,0.0,333.628207301143,2681.480543692392
specimen.141,0.0,74.72321346220699,924.6307937010429
specimen.142,0.0,102.0049091509508,322.48151089177
specimen.143,0.0,100.80377419093792,717.3239849636122
specimen.144,0.0,87.80482362427351,613.3058158419669
specimen.145,0.0,21.2870842427905,875.3736766060199
specimen.146,0.0,57.61443444078542,1195.641892569713
specimen.147,0.0,164.27767132604947,1271.8700909085428
specimen.148,0.0,310.29110329778996,1283.1963068272414
specimen.149,0.0,16.970031710818372,1198.90840929426
specimen.150,0.0,1.8359834255541405,2295.0703790741604
specimen.151,0.0,192.88615688380094,894.4844726355527
specimen.152,0.0,361.83197623233406,964.1730747414708
specimen.153,0.0,10.730175144301082,765.772149339599
specimen.154,0.0,34.51106761779469,2187.121398476834
specimen.155,0.0,93.9173175349305,1710.137214326565
specimen.156,0.0,49.41402687738716,1679.8913323493616
specimen.157,0.0,60.224144497859584,1111.2230099306796
specimen.158,0.0,114.71212590798584,1395.4866598911613
specimen.159,0.0,53.87266139654863,296.3319343063672
specimen.160,0.0,129.18568204384601,392.25655965709734
specimen.161,0.0,183.02610940997,1387.3720135034957
specimen.162,0.0,199.45174965376881,394.7881201418644
specimen.163,0.0,112.37896042129846,1761.3093823327101
specimen.164,0.0,15.928684269548551,663.9660711716288
specimen.165,0.0,100.8421464618044,1582.4519369915015
specimen.166,0.0,46.45422333584135,2691.369983494168
specimen.167,0.0,36.86743117846109,848.3728106669417
specimen.168,0.0,23.636351118590678,261.4813765054975
specimen.169,0.0,74.549261987131,2012.179542277877
specimen.170,0.0,69.55878087896295,677.5887909568416
specimen.171,0.0,75.38193767641768,1279.7560761102177
specimen.172,0.0,405.3639066714058,1054.4993422691223
specimen.173,0.0,78.51916489647306,1364.626192542071
specimen.174,0.0,223.19842817188334,496.35235985477385
specimen.175,0.0,29.483898244325566,600.4716539926127
specimen.176,0.0,7.2445250630338744,717.2098701199577
specimen.177,0.0,335.30016212479757,650.3334885668085
specimen.178,0.0,38.829557282565375,3971.741110003906
specimen.179,0.0,113.09415106243249,1027.7309810526967
specimen.180,0.0,45.22995979317528,1427.2079060759693
specimen.181,0.0,7.94235180311173,2559.514384728936
specimen.182,0.0,23.785419949655832,775.3110588271348
specimen.183,0.0,174.28021803240372,714.6767715633941
specimen.184,0.0,38.77959295930194,949.7032183548271
specimen.185,0.0,243.95768757868257,1105.1859756241088
specimen.186,0.0,16.328952129403792,1594.21851638726
specimen.187,0.0,119.4200024313287,843.500688195359
specimen.188,0.0,19.065671744409048,1923.0378861078689
specimen.189,0.0,115.46423618287234,976.5704248890027
specimen.190,0.0,6.1021132895834445,2869.3535311682513
specimen.191,0.0,14.585097217239325,474.5545316012466
specimen.192,0.0,4.711507593811054,883.2510102545211
specimen.193,0.0,138.40929918591075,345.7341332336995
specimen.194,0.0,236.42335038645305,992.6402157379991
specimen.195,0.0,104.06884803185642,1530.4239483751358
specimen.196,0.0,5.14333702534534,335.11437020963666
specimen.197,0.0,151.6287752503516,1325.3781801154264
specimen.198,0.0,7.528863699670367,725.8788907919934
specimen.199,0.0,150.44242420056082,497.714558650148
specimen.200,0.0,35.97942516988443,769.7952404285047
specimen.201,0.0,35.719012514913786,1029.89196162782
specimen.202,0.0,136.12906414903122,464.52867623667225
specimen.203,0.0,233.80143165209395,1860.7350932161885
specimen.204,0.0,52.311234916653106,2356.4673809214155
specimen.205,0.0,152.03773308031512,1913.568125087827
specimen.206,0.0,110.12866524524338,893.683890956441
specimen.207,0.0,51.64404963740256,1433.6353892411307
specimen.208,0.0,9.677435260210265,1409.5261945873253
specimen.209,0.0,70.39801707731722,1113.4121592405556
specimen.210,0.0,85.8558509924246,1082.924422196654
specimen.211,0.0,32.45632160025249,2721.322238817705
specimen.212,0.0,47.305467481059715,2033.6541302818214
specimen.213,0.0,55.70346097971878,1294.9478841570071
specimen.214,0.0,207.5846718428378,1118.228416275742
specimen.215,0.0,64.53628358059517,1203.6281130849425
specimen.216,0.0,123.22881311332688,1100.040702215814
specimen.217,0.0,250.35480546805806,3359.863081233324
specimen.218,0.0,18.529213125554495,489.2699853722046
specimen.219,0.0,47.43929765884137,458.90336771152636
specimen.220,0.0,186.23340825948853,569.5631319678413
specimen.221,0.0,48.953623513925045,701.207201857748
specimen.222,0.0,62.93772262791276,2288.1213962068864
specimen.223,0.0,126.65882317685508,1577.374513694406
specimen.224,0.0,76.3405951798692,1105.0107699271389
specimen.225,0.0,435.6787004404918,2901.33776422862
specimen.226,0.0,116.71678336415117,764.1872271566446
specimen.227,0.0,20.967103244050403,896.5678069214687
specimen.228,0.0,5.476349862280234,229.09350893412108
specimen.229,0.0,319.6412552853212,1294.694688879058
specimen.230,0.0,291.47669519978996,1269.4872496637308
specimen.231,0.0,3.104036435940675,409.4188899811024
specimen.232,0.0,112.6974340401984,1975.200292525747
specimen.233,0.0,198.052574321233,864.4453629802445
specimen.234,0.0,85.79711878207641,864.1404362821153
specimen.235,0.0,182.17286841186936,905.6836619859198
specimen.236,0.0,85.15765200436108,1518.132729154845
specimen.237,0.0,104.52553539683022,3341.201967618235
specimen.238,0.0,50.60098793234178,1556.51667697849
specimen.239,0.0,29.028520698514487,1994.0591189464026
specimen.240,0.0,213.14893448403487,703.2124726376076
specimen.241,0.0,3.9771277518573447,2325.6508178094487
specimen.242,0.0,155.46907890964474,2214.219398881663
specimen.243,0.0,57.57538422353463,207.97568417117395
specimen.244,0.0,735.4585330217236,1874.3129924053496
specimen.245,0.0,9.803134596019046,868.6690340780616
specimen.246,0.0,9.655622873738587,912.681188144727
specimen.247,0.0,328.9640574279788,1182.9019818567836
specimen.248,0.0,30.522211213057446,1561.9983380643791
specimen.249,0.0,84.01962136237833,1651.25904760181
specimen.250,0.0,102.5217073586029,1722.3772446531166
specimen.251,0.0,95.35065428775702,1258.9211092604671
specimen.252,0.0,64.97070003024893,436.4518489655877
specimen.253,0.0,158.48131796080244,243.8516995624085
specimen.254,0.0,225.7457221988288,842.614913149768
specimen.255,0.0,90.03123870157464,1573.5919811954493
specimen.256,0.0,6.336153249586078,1947.2494915799605
specimen.257,0.0,76.71391174334853,211.91040839978996
specimen.258,0.0,89.19350320099755,2545.545196565733
specimen.259,0.0,69.79643500661977,807.138707430475
specimen.260,0.0,37.63101725456505,413.73862613910086
specimen.261,0.0,216.95320411190346,1555.6472939842754
specimen.262,0.0,41.61803903763616,850.3392226005391
specimen.263,0.0,33.570270868988885,437.30055346994243
specimen.264,0.0,33.41866995354792,1839.615999011492
specimen.265,0.0,175.13784958148509,1548.1785394809408
specimen.266,0.0,53.92344861915229,709.5826574766019
specimen.267,0.0,73.01728337007603,249.26145597129863
specimen.268,0.0,165.48883332605513,620.5825707806738
specimen.269,0.0,14.716660839436239,490.922948375211
specimen.270,0.0,33.09776851014459,546.4179448637083
specimen.271,0.0,158.37019055703905,509.027663473228
specimen.272,0.0,254.6586179588144,815.1177305722954
specimen.273,0.0,53.90768917676378,1090.957271111504
specimen.274,0.0,52.06089983255338,537.906934980915
specimen.275,0.0,84.53978958322604,1272.204142893309
specimen.276,0.0,295.29901145848623,1052.329199591043
specimen.277,0.0,127.12581007548727,459.913357659513
specimen.278,0.0,111.53076520566827,386.2436476383644
specimen.279,0.0,71.51549211036651,623.3870871961476
specimen.280,0.0,65.12961305896602,1269.1617650304834
specimen.281,0.0,101.09299174358638,1018.5232410786655
specimen.282,0.0,210.38585202015125,765.7749101393348
specimen.283,0.0,16.062345959858803,869.8365512537786
specimen.284,0.0,92.56312100981125,349.9549834052399
specimen.285,0.0,179.77349330976023,1137.865331456106
specimen.286,0.0,62.83231636681061,842.5513850724308
specimen.287,0.0,105.46648574852036,704.7748027321454
specimen.288,0.0,17.83951357195306,1074.8813339677583
specimen.289,0.0,36.17785537817264,2092.659739618653
specimen.290,0.0,40.57354165098471,1434.4421443123942
specimen.291,0.0,45.1980918993691,1111.4726749554325
specimen.292,0.0,10.2023832310689,1085.5251118129277
specimen.293,0.0,65.57901818524752,915.4117917593919
specimen.294,0.0,490.7067285565361,2364.4893586717003
specimen.295,0.0,102.96594459532088,1528.6088300504093
specimen.296,0.0,120.16621535147736,1385.9417725730673
specimen.297,0.0,177.7490999814224,1730.1219052023093
specimen.298,0.0,276.1572705772,956.2344708541088
specimen.299,0.0,250.8900992449443,1244.4264112637452
specimen.300,0.0,1.8760590571735338,2131.434307057244
specimen.301,0.0,15.44762267256104,1677.2763921242793
specimen.302,0.0,36.68134315289895,810.6454039708476
specimen.303,0.0,97.04818565157736,3068.88239437337
specimen.304,0.0,319.32596593355856,584.1861122074758
specimen.305,0.0,162.97334791261628,817.4166092135257
specimen.306,0.0,16.215639487110742,40.60354569113113
specimen.307,0.0,4.160373579836422,1230.9646369298007
specimen.308,0.0,67.75356193669974,1656.091512770079
specimen.309,0.0,140.5599842910312,633.6052545660368
specimen.310,0.0,551.8248714035674,1311.4928535418087
specimen.311,0.0,17.03986328057626,1478.7245910790232
specimen.312,0.0,241.98050602487857,566.2642438016744
specimen.313,0.0,301.0395169713476,1366.6488638202964
specimen.314,0.0,281.534783553091,3056.8015048418406
specimen.315,0.0,52.503029110198575,1292.6855341114106
specimen.316,0.0,61.76347366265001,1710.0140943062192
specimen.317,0.0,97.68622085028264,2265.012315661563
specimen.318,0.0,149.3685058697349,2292.7345515417896
specimen.319,0.0,15.2077561625062,1158.0216302483707
specimen.320,0.0,273.2608700562344,926.1345554705612
specimen.321,0.0,274.3509634556207,624.6071010220977
specimen.322,0.0,107.42514189518718,1517.4946883934358
specimen.323,0.0,115.0504367213691,639.9417383815342
specimen.324,0.0,616.6319978357128,1186.2378556119254
specimen.325,0.0,5.55514417577679,489.7435294328272
specimen.326,0.0,161.07257279848986,2617.9072641277594
specimen.327,0.0,52.612713367250095,1426.0761720158803
specimen.328,0.0,71.49966550924526,1538.8284958673617
specimen.329,0.0,63.08727754354824,980.9859534417806
specimen.330,0.0,71.6867171339885,556.9730098783332
specimen.331,0.0,216.0752040952114,2885.718162431044
specimen.332,0.0,40.97908978951291,566.2970501359491
specimen.333,0.0,77.80519236187797,755.1434393822357
specimen.334,0.0,17.34838232281293,1452.0313904081158
specimen.335,0.0,24.32017022015814,653.5253534228285
specimen.336,0.0,174.2693906625281,600.3474098455398
specimen.337,0.0,297.72196735514433,2537.04631497582
specimen.338,0.0,331.0355692095632,1042.2738608524403
specimen.339,0.0,10.501095326066093,1870.1792658005534
specimen.340,0.0,271.1421202177786,1485.6754284152544
specimen.341,0.0,108.0362934330985,1266.6758811901207
specimen.342,0.0,55.42024016670102,1315.1461309311646
specimen.343,0.0,125.77474603308754,834.2472810376662
specimen.344,0.0,57.243308283481674,1821.7914670527484
specimen.345,0.0,69.2758238404393,937.8408086422414
specimen.346,0.0,85.27602751770888,1147.8792242464547
specimen.347,0.0,106.43139046733152,529.3518459528744
specimen.348,0.0,347.5457497361819,400.0044847176572
specimen.349,0.0,12.23045303222319,1615.380759543867
specimen.350,0.0,42.34731471695631,52.91965110607909
specimen.351,0.0,50.06515467368498,1690.515373749312
specimen.352,0.0,99.64971787234148,1132.4926646341348
specimen.353,0.0,273.1150789521919,1048.977835805095
specimen.354,0.0,104.05099430628076,1854.2769975312483
specimen.355,0.0,222.99825181417478,1099.2977247997237
specimen.356,0.0,66.7593451967208,104.99814324033721
specimen.357,0.0,46.77464836625492,815.2999543493772
specimen.358,0.0,46.02887155286252,356.0190517947251
specimen.359,0.0,23.582503941376828,1205.3513726625156
specimen.360,0.0,18.545609495807405,878.9048099206977
specimen.361,0.0,201.8327620664753,3050.3603731922058
specimen.362,0.0,159.1937015009287,1553.7991942882581
specimen.363,0.0,543.4448156774718,1122.511299308156
specimen.364,0.0,28.39012041221481,497.8780455395464
specimen.365,0.0,87.86023828742991,1030.4152814120762
specimen.366,0.0,102.71885422575569,1775.8731043778125
specimen.367,0.0,114.69035604113813,2522.258330365824
specimen.368,0.0,12.572154291867994,55.30298212507846
specimen.369,0.0,40.221649295083374,815.0301532009055
specimen.370,0.0,15.142586734288113,988.1034718722323
specimen.371,0.0,38.399592989512655,1932.8415433383286
specimen.372,0.0,69.34631746647969,1074.9327153875802
specimen.373,0.0,259.90367650009443,674.6419964779002
specimen.374,0.0,40.842011435257206,661.504592413303
specimen.375,0.0,299.67598999712095,1717.4744059251175
specimen.376,0.0,539.0807187846182,1681.298143746909
specimen.377,0.0,168.0320089418615,412.82038834762363
specimen.378,0.0,310.05991350756074,1532.128230784895
specimen.379,0.0,131.74960431158763,854.1760719759461
specimen.380,0.0,18.238799412966234,2961.277409520795
specimen.381,0.0,27.808108304639983,2555.7528553091615
specimen.382,0.0,219.0056868232116,642.8568772863359
specimen.383,0.0,168.7134160363961,1209.188860720219
specimen.384,0.0,3.3277322339609428,453.90232573061036
specimen.385,0.0,279.3991926605196,2395.8570717401876
specimen.386,0.0,385.8359763635918,982.5109094762433
specimen.387,0.0,93.13904988620968,682.0509277586883
specimen.388,0.0,192.52926966491788,1605.1406859506703
specimen.389,0.0,0.8024901350881577,1614.4782966320995
specimen.390,0.0,214.4158514206742,1456.845300278858
specimen.391,0.0,3.1338434748585873,104.903670618157
specimen.392,0.0,27.249294309827203,92.99617323544014
specimen.393,0.0,341.2766768156765,932.8526117154298
specimen.394,0.0,101.602011408966,1153.8659024308558
specimen.395,0.0,158.0522406348008,626.1501641429759
specimen.396,0.0,88.29998312286476,572.1012252854073
specimen.397,0.0,213.36964180385758,1576.2278158454972
specimen.398,0.0,41.936953922504756,2413.4043242214652
specimen.399,0.0,13.932142455957798,2050.105921428621
specimen.400,0.0,147.03264371384486,2665.5417785932864
specimen.401,0.0,223.52168554894067,1252.9119684850555
specimen.402,0.0,70.52589373204766,1110.5132478755856
specimen.403,0.0,67.93226268226368,345.6240696271894
specimen.404,0.0,36.629291467614415,1312.07861175772
specimen.405,0.0,239.85647328990473,1014.7457496749776
specimen.406,0.0,596.7530698328026,2613.0050772753875
specimen.407,0.0,157.8483119541505,383.2830139625638
specimen.408,0.0,14.858604241768091,577.6721070712664
specimen.409,0.0,52.382907797597,475.1322073636153
specimen.410,0.0,9.884169420461697,1111.9503612636245
specimen.411,0.0,189.19017720898313,2575.1943485711304
specimen.412,0.0,155.9530641655779,177.24866218898177
specimen.413,0.0,47.54182851192255,790.797803387646
specimen.414,0.0,84.88417997883371,865.6310713935025
specimen.415,0.0,38.77357323305045,837.63830112821
specimen.416,0.0,119.51280322664249,269.15468100756436
specimen.417,0.0,86.30053328616356,894.5706257337845
specimen.418,0.0,180.09454584767568,1689.426825495916
specimen.419,0.0,147.23204867892932,1045.8582225171565
specimen.420,0.0,45.36707970411567,764.2883312308317
specimen.421,0.0,310.40080500501824,1163.1893547087534
specimen.422,0.0,68.16746414415474,1387.5817008216313
specimen.423,0.0,323.2408853452322,1225.4513519129544
specimen.424,0.0,189.70053825255187,449.9462672114132
specimen.425,0.0,45.84391251857613,1293.830714636103
specimen.426,0.0,220.98788473812243,1217.5340784874097
specimen.427,0.0,129.85679836255363,1612.106285962287
specimen.428,0.0,252.02936291328265,641.4974770862327
specimen.429,0.0,4.354398646027215,1341.874230661039
specimen.430,0.0,120.77774606431659,386.6537138123306
specimen.431,0.0,0.960302783588311,1517.8541529152872
specimen.432,0.0,17.663445069476563,830.7480054217446
specimen.433,0.0,56.632799262447904,1850.270652042886
specimen.434,0.0,344.1067973111253,1265.1726181119088
specimen.435,0.0,134.2630518610473,543.0571076319
specimen.436,0.0,36.99288417887071,3161.5432564637495
specimen.437,0.0,19.704763191986732,524.3679765406324
specimen.438,0.0,201.75645074712295,1060.2837804996968
specimen.439,0.0,158.71305270489827,937.4502714451585
specimen.440,0.0,39.85455107847491,1348.8424546473987
specimen.441,0.0,26.563362076166214,1768.5462108184815
specimen.442,0.0,250.3652542040612,769.1730967099013
specimen.443,0.0,361.5033233670226,5897.319307300047
specimen.444,0.0,233.52092725064014,299.5982767646368
specimen.445,0.0,166.08968624708226,1425.5768062022635
specimen.446,0.0,0.3843400887979121,82.71282514984819
specimen.447,0.0,8.35561760410757,1859.3095423344266
specimen.448,0.0,97.90210991484562,1027.617611004197
specimen.449,0.0,28.066169576204494,1076.5544522781456
specimen.450,0.0,23.538579282879837,356.45359114809645
specimen.451,0.0,64.987039594715,3253.6415893691587
specimen.452,0.0,36.6321055812015,991.7392959110566
specimen.453,0.0,57.42048278433176,123.93620946761212
specimen.454,0.0,105.21925843259494,2255.339551028191
specimen.455,0.0,121.83876654283539,2889.93769106167
specimen.456,0.0,79.45203454825284,566.0164460106006
specimen.457,0.0,128.38232847701795,609.2212701973172
specimen.458,0.0,23.823527829228066,1666.3737934211601
specimen.459,0.0,42.818235291909474,669.1363593993254
specimen.460,0.0,31.659200615474795,957.769252744676
specimen.461,0.0,41.4569907614638,1715.4041347875095
specimen.462,0.0,79.6445752430667,2648.697778295953
specimen.463,0.0,191.1959663917774,1607.298682309171
specimen.464,0.0,59.751113200941845,475.020629341339
specimen.465,0.0,53.01713302114531,3411.7176842556905
specimen.466,0.0,78.69270025485103,1598.5927529018136
specimen.467,0.0,12.181914265736301,1499.9168516190975
specimen.468,0.0,14.303686095264437,936.8329675880018
specimen.469,0.0,255.33016923070358,1527.437000233046
specimen.470,0.0,168.7605973699085,1724.319683873297
specimen.471,0.0,40.638541355901744,1974.150041103887
specimen.472,0.0,418.2622654684527,999.7516459044284
specimen.473,0.0,47.23571734362745,2106.041082334674
specimen.474,0.0,130.3136877048389,569.027965894261
specimen.475,0.0,14.771242747543335,2220.7709300730594
specimen.476,0.0,74.99940832983906,2017.8330711388235
specimen.477,0.0,46.086585992380186,2802.0263272755274
specimen.478,0.0,14.461811330801321,1643.1234682618197
specimen.479,0.0,143.27025420170457,3683.965850293719
specimen.480,0.0,146.41990529565194,1719.8321525555416
specimen.481,0.0,178.29758673237606,920.1103779609089
specimen.482,0.0,79.33707749168393,175.99635804295878
specimen.483,0.0,195.99930717722734,371.9546762766547
specimen.484,0.0,80.60723944855764,1085.4014659587574
specimen.485,0.0,63.72399539967371,391.65163520540324
specimen.486,0.0,32.123580989608655,312.172365235685
specimen.487,0.0,41.256163127410886,1157.6773091410041
specimen.488,0.0,84.98822891627705,1482.1119710551277
specimen.489,0.0,264.6665634273861,1606.8867741195163
specimen.490,0.0,183.24781520244483,444.8094817571241
specimen.491,0.0,7.52763625727503,864.0373180071404
specimen.492,0.0,177.3032351859673,1329.5279318472244
specimen.493,0.0,36.39320516308464,2280.4216436171146
specimen.494,0.0,45.85994227170045,2780.3338131822284
specimen.495,0.0,59.587024887680855,636.5819743834012
specimen.496,0.0,69.99713828550112,104.90311750272747
specimen.497,0.0,61.03526738138197,1756.387567985937
specimen.498,0.0,292.1540859129712,1482.1551936398387
specimen.499,0.0,37.48898859335388,1017.7032504636306
specimen.500,0.0,156.31684652961752,692.9558820007364
specimen.501,0.0,49.833048881690445,919.5851901423003
specimen.502,0.0,204.79621035840816,1977.8264779816077
specimen.503,0.0,44.26890343919274,707.7771963541601
specimen.504,0.0,63.27760495067685,727.3121114617956
specimen.505,0.0,101.97771795172966,1349.2986321304625
specimen.506,0.0,21.859648912859623,444.71752215746756
specimen.507,0.0,27.71097283035519,93.58708871617857
specimen.508,0.0,117.79122714576876,743.1218303047816
specimen.509,0.0,354.4997048824037,1388.600460672969
specimen.510,0.0,114.01396203870706,1055.0310698112696
specimen.511,0.0,48.00075591878192,1594.2775006425918
specimen.512,0.0,111.45255661886753,609.0319718980289
specimen.513,0.0,2.414519150212986,400.44385160718673
specimen.514,0.0,153.71486893502825,231.5077337678597
specimen.515,0.0,194.58908003462744,1470.0721021797312
specimen.516,0.0,11.350610656852524,816.0272389650515
specimen.517,0.0,146.3840220338753,1021.4604865159481
specimen.518,0.0,291.96230016155585,2212.3611035584927
specimen.519,0.0,174.724699278039,1820.787850352955
specimen.520,0.0,96.59520023101844,521.6235034677535
specimen.521,0.0,127.681508533284,302.7638902463107
specimen.522,0.0,87.7390250627493,413.569856971004
specimen.523,0.0,53.94842676854593,353.6960612151951
specimen.524,0.0,26.543426171862922,1432.3217617209841
specimen.525,0.0,20.493589423883268,543.5546372963702
specimen.526,0.0,92.06661894868705,1119.089227133305
specimen.527,0.0,235.6962082211033,347.44390988427955
specimen.528,0.0,31.26009727133464,1390.5789668848802
specimen.529,0.0,193.9062753650814,1505.823392737037
